method,dataset,init,optim,tau,fold,balanced_accuracy,macro_f1,weighted_f1,macro_auc,n_samples,nta,lnmr,n_flipped,n_train,empirical_flip_rate,per_class_f1_akiec,per_class_f1_bcc,per_class_f1_bkl,per_class_f1_df,per_class_f1_mel,per_class_f1_nv,per_class_f1_vasc
asyco_divmix,imbalanced,pretrained,adam,0.1,3,0.6125533883661527,0.29151919274286936,0.25200947464154455,0.8657095583626938,747,0.2361275088547816,0.3116883116883117,847,6723,0.12598542317417818,0.38202247191011235,0.6,0.37168141592920356,0.09917355371900827,0.313953488372093,0.20757825370675453,0.06622516556291391
asyco_divmix,imbalanced,pretrained,adam,0.1,4,0.5824992058875839,0.311273695051554,0.3791618953360549,0.862171131825959,747,0.28536585365853656,0.2939024390243902,820,6723,0.12196935891715008,0.3238095238095238,0.6376811594202898,0.3247863247863248,0.10810810810810811,0.32679738562091504,0.38823529411764707,0.0694980694980695
asyco_divmix,imbalanced,pretrained,adam,0.1,5,0.6301649559399587,0.3134011822460266,0.3593071764416624,0.8864405709152453,747,0.2672209026128266,0.29334916864608074,842,6723,0.12524170757102485,0.45,0.5168539325842697,0.3728813559322034,0.0673076923076923,0.31446540880503143,0.35735735735735735,0.11494252873563218
asyco_divmix,imbalanced,pretrained,adam,0.1,6,0.5858979245061348,0.2775724355880115,0.2952347081755195,0.8605248272489493,747,0.21330275229357798,0.31995412844036697,872,6723,0.12970400118994496,0.43564356435643564,0.4675324675324675,0.33663366336633666,0.0759493670886076,0.25961538461538464,0.28391167192429023,0.08372093023255814
asyco_divmix,imbalanced,pretrained,adam,0.1,7,0.4641480755136424,0.23394843041026125,0.17058092273169878,0.7738672037814096,747,0.12954545454545455,0.2625,880,6723,0.13089394615499034,0.2857142857142857,0.5866666666666667,0.3090909090909091,0.05785123966942149,0.26666666666666666,0.11498257839721254,0.016666666666666666
asyco_divmix,imbalanced,pretrained,adam,0.1,8,0.5990885766713493,0.2872267402901692,0.2609163801866264,0.8737084846636095,747,0.19932432432432431,0.34797297297297297,888,6723,0.13208389112003568,0.36,0.5048543689320388,0.4411764705882353,0.09395973154362416,0.34285714285714286,0.214168039538715,0.05357142857142857
asyco_divmix,imbalanced,pretrained,adam,0.1,9,0.6501840039704108,0.29222205967013787,0.3465295368844093,0.8723279894913617,747,0.2637106184364061,0.3313885647607935,857,6723,0.1274728543804849,0.304,0.4528301886792453,0.352,0.08205128205128205,0.30601092896174864,0.3525835866261398,0.19607843137254902
asyco_divmix,imbalanced,pretrained,adam,0.2,0,0.5631798782787453,0.23849499842379032,0.21972219191464443,0.8701774829790105,747,0.1974156496769562,0.31299353912419237,1393,6723,0.20719916703852448,0.3188405797101449,0.4857142857142857,0.25,0.08888888888888889,0.2553191489361702,0.19601328903654486,0.07468879668049792
asyco_divmix,imbalanced,pretrained,adam,0.2,1,0.5705458403376232,0.2334489399230579,0.24268050355828627,0.8607523165870746,747,0.21151079136690648,0.30935251798561153,1390,6723,0.20675293767663244,0.3,0.4946236559139785,0.22764227642276422,0.0963855421686747,0.20118343195266272,0.237012987012987,0.07729468599033816
asyco_divmix,imbalanced,pretrained,adam,0.2,2,0.6137098725491104,0.2942882458173695,0.28437860644916874,0.8730674852028829,747,0.2219020172910663,0.34438040345821325,1388,6723,0.2064554514353711,0.328125,0.5897435897435898,0.40310077519379844,0.06666666666666667,0.33519553072625696,0.24878836833602586,0.08839779005524862
asyco_divmix,imbalanced,pretrained,adam,0.2,3,0.4959089938952322,0.24514446561416256,0.21412397751885906,0.8423014924795706,747,0.1881918819188192,0.2863468634686347,1355,6723,0.201546928454559,0.38,0.5348837209302325,0.272,0.05263157894736842,0.24516129032258063,0.1815126050420168,0.0498220640569395
asyco_divmix,imbalanced,pretrained,adam,0.2,4,0.4970902943215559,0.2282005796404189,0.16476737269004077,0.793033934495049,747,0.16492537313432837,0.3567164179104478,1340,6723,0.19931578164509892,0.2644628099173554,0.5,0.2857142857142857,0.09345794392523364,0.29906542056074764,0.11169284467713787,0.043010752688172046
asyco_divmix,imbalanced,pretrained,adam,0.2,5,0.6383157163794964,0.2860696894376704,0.3350803179131545,0.8688768077005088,747,0.26999266324284665,0.34262655906089506,1363,6723,0.20273687341960434,0.336283185840708,0.45614035087719296,0.3916083916083916,0.09302325581395349,0.2336448598130841,0.3379416282642089,0.15384615384615385
asyco_divmix,imbalanced,pretrained,adam,0.2,6,0.5522099768585145,0.2449714962306413,0.21113420183411755,0.8600375333315268,747,0.20014295925661185,0.3295210864903502,1399,6723,0.2080916257623085,0.3883495145631068,0.39603960396039606,0.3652173913043478,0.07518796992481203,0.24742268041237114,0.1717171717171717,0.07086614173228346
asyco_divmix,imbalanced,pretrained,adam,0.2,7,0.5856416473843765,0.264475969555468,0.2584242992600286,0.8550104516343723,747,0.201423487544484,0.36298932384341637,1405,6723,0.20898408448609251,0.3130434782608696,0.48598130841121495,0.4,0.06329113924050633,0.24770642201834864,0.22950819672131148,0.11180124223602485
asyco_divmix,imbalanced,pretrained,adam,0.2,8,0.60314769656591,0.2700792726638516,0.24705196742478794,0.872526516584697,747,0.18893678160919541,0.2938218390804598,1392,6723,0.2070504239178938,0.32075471698113206,0.5287356321839081,0.34782608695652173,0.09523809523809523,0.3157894736842105,0.21052631578947367,0.07168458781362007
asyco_divmix,imbalanced,pretrained,adam,0.2,9,0.5100636541221296,0.2746534121223532,0.3222420808463193,0.8359058742284164,747,0.24485294117647058,0.2823529411764706,1360,6723,0.20229064405771233,0.3582089552238806,0.4752475247524752,0.35,0.05291005291005291,0.2857142857142857,0.3204930662557781,0.08
asyco_divmix,imbalanced,pretrained,adam,0.3,0,0.5061054252244305,0.19455420518425331,0.1636763182636879,0.8436222585536308,747,0.1741049534085336,0.2883766552231486,2039,6723,0.30328722296593785,0.2905982905982906,0.34146341463414637,0.26666666666666666,0.075,0.189873417721519,0.13402061855670103,0.0642570281124498
asyco_divmix,imbalanced,pretrained,adam,0.3,1,0.5231672517308728,0.23809223127482898,0.2661928386122024,0.8404327415810415,747,0.22950024260067928,0.31392527899078115,2061,6723,0.30655957161981257,0.28346456692913385,0.49411764705882355,0.20952380952380953,0.08695652173913043,0.2617801047120419,0.266025641025641,0.06477732793522267
asyco_divmix,imbalanced,pretrained,adam,0.3,2,0.5140442462835709,0.2486713937134105,0.22513981415469722,0.866211471198942,747,0.18624497991967873,0.2605421686746988,1992,6723,0.2962962962962963,0.3063063063063063,0.6,0.22857142857142856,0.0641025641025641,0.2923076923076923,0.19607843137254902,0.05333333333333334
asyco_divmix,imbalanced,pretrained,adam,0.3,3,0.5415906292082039,0.23316348014306312,0.1390934799337589,0.8397301233884095,747,0.13891625615763548,0.3669950738916256,2030,6723,0.3019485348802618,0.31343283582089554,0.5569620253164557,0.3008849557522124,0.08547008547008547,0.242914979757085,0.0748663101604278,0.05761316872427984
asyco_divmix,imbalanced,pretrained,adam,0.3,4,0.5212384604622792,0.21996038437288523,0.19744883876438932,0.844304701808763,747,0.18430379746835443,0.2688607594936709,1975,6723,0.2937676632455749,0.25,0.5238095238095238,0.1836734693877551,0.061855670103092786,0.27941176470588236,0.17200674536256325,0.06896551724137931
asyco_divmix,imbalanced,pretrained,adam,0.3,5,0.5397510594047787,0.22960929307638422,0.17516894701468522,0.8398130270159634,747,0.1551288529560384,0.28600303183425974,1979,6723,0.29436263572809757,0.36893203883495146,0.5348837209302325,0.26,0.075,0.16759776536312848,0.13769363166953527,0.06315789473684211
asyco_divmix,imbalanced,pretrained,adam,0.3,6,0.5487203498447923,0.21064086552144998,0.14865727284977673,0.8302556631370112,747,0.14208721215090642,0.29446349828515433,2041,6723,0.30358470920719915,0.3865546218487395,0.38202247191011235,0.205607476635514,0.0821917808219178,0.24581005586592178,0.10801393728222997,0.06428571428571428
asyco_divmix,imbalanced,pretrained,adam,0.3,7,0.5776293917328713,0.23504986024525712,0.23512344339052554,0.8553161282187091,747,0.19811320754716982,0.3073485600794439,2014,6723,0.29956864495017105,0.29411764705882354,0.41025641025641024,0.34782608695652173,0.07894736842105263,0.20689655172413793,0.2145214521452145,0.09278350515463918
asyco_divmix,imbalanced,pretrained,adam,0.3,8,0.5861665738212082,0.23866873213893167,0.26775500913742006,0.8751879999739318,747,0.21389305347326337,0.29185407296351823,2001,6723,0.29763498438197233,0.26666666666666666,0.41739130434782606,0.25806451612903225,0.08536585365853659,0.2929936305732484,0.26282051282051283,0.08737864077669903
asyco_divmix,imbalanced,pretrained,adam,0.3,9,0.5336010452136366,0.2041966340997399,0.16213989589489305,0.849222520803763,747,0.14165009940357853,0.29870775347912526,2012,6723,0.2992711587089097,0.2550335570469799,0.4444444444444444,0.2878787878787879,0.08045977011494253,0.15492957746478872,0.12802768166089964,0.07860262008733625
asyco_divmix,imbalanced,pretrained,adam,0.4,0,0.5326001981220747,0.2090407452373174,0.1445180908210056,0.8320715090067853,747,0.15687760515346721,0.32967032967032966,2639,6723,0.39253309534434033,0.30158730158730157,0.4247787610619469,0.2857142857142857,0.08888888888888889,0.20202020202020202,0.09807355516637478,0.06222222222222222
asyco_divmix,imbalanced,pretrained,adam,0.4,1,0.47933216789605154,0.1428696475769347,0.07974868840156739,0.8187767058687284,747,0.12509117432531,0.33442742523705327,2742,6723,0.4078536367692994,0.2360248447204969,0.34375,0.06666666666666667,0.06015037593984962,0.15813953488372093,0.05045045045045045,0.08490566037735849
asyco_divmix,imbalanced,pretrained,adam,0.4,2,0.5990776105832284,0.26802829756777435,0.26125513052683536,0.8718190318079516,747,0.2202290076335878,0.3244274809160305,2620,6723,0.3897069760523576,0.375,0.4954128440366973,0.3269230769230769,0.07692307692307693,0.2887700534759358,0.23624595469255663,0.07692307692307693
asyco_divmix,imbalanced,pretrained,adam,0.4,3,0.5394208558055537,0.2258340095632703,0.1548258314900282,0.8371268454924934,747,0.15594974131559497,0.35439763488543974,2706,6723,0.40249888442659526,0.3140495867768595,0.5555555555555556,0.19298245614035087,0.06535947712418301,0.26905829596412556,0.1082024432809773,0.07563025210084033
asyco_divmix,imbalanced,pretrained,adam,0.4,4,0.5172246126456631,0.20155150049640164,0.13293953445721998,0.8390026215269263,747,0.13922610015174508,0.3213201820940819,2636,6723,0.3920868659824483,0.26666666666666666,0.43902439024390244,0.20618556701030927,0.08064516129032258,0.2717391304347826,0.08495575221238938,0.06164383561643835
asyco_divmix,imbalanced,pretrained,adam,0.4,5,0.541172286463827,0.201645055237418,0.1858667347500691,0.8400755911315088,747,0.1742677048572488,0.3025583982202447,2697,6723,0.4011601963409192,0.24489795918367346,0.3902439024390244,0.2857142857142857,0.06936416184971098,0.16455696202531644,0.16298811544991512,0.09375
asyco_divmix,imbalanced,pretrained,adam,0.4,6,0.5332644379998178,0.21569637117520596,0.15052175280123986,0.8124489073826798,747,0.15805022156573117,0.31831610044313147,2708,6723,0.4027963706678566,0.35772357723577236,0.47619047619047616,0.2222222222222222,0.06349206349206349,0.20353982300884957,0.1085814360770578,0.078125
asyco_divmix,imbalanced,pretrained,adam,0.4,7,0.5199181862551382,0.20266610490919632,0.17152927699101772,0.8424364439331959,747,0.15032184778492996,0.30367285119273,2641,6723,0.3928305815856017,0.24113475177304963,0.43137254901960786,0.24793388429752067,0.06896551724137931,0.20930232558139536,0.14113597246127366,0.07881773399014778
asyco_divmix,imbalanced,pretrained,adam,0.4,8,0.5651731585059385,0.19171687809542773,0.10112409029219777,0.8689634820973636,747,0.12481481481481481,0.33814814814814814,2700,6723,0.40160642570281124,0.25165562913907286,0.4444444444444444,0.2556390977443609,0.10852713178294573,0.15544041450777202,0.04701627486437613,0.07929515418502203
asyco_divmix,imbalanced,pretrained,adam,0.4,9,0.5034255615910388,0.21988376158778136,0.22122403954142986,0.8341177222276311,747,0.18670649738610903,0.2707244212098581,2678,6723,0.3983340770489365,0.2900763358778626,0.4819277108433735,0.21153846153846154,0.060240963855421686,0.20987654320987653,0.21052631578947367,0.075
asyco_divmix,imbalanced,pretrained,adam,0.5,0,0.4847303447705151,0.16246150718102054,0.10602218559515084,0.8294155933117228,747,0.12962406015037595,0.32360902255639096,3325,6723,0.4945708760969805,0.2709677419354839,0.31007751937984496,0.15841584158415842,0.06486486486486487,0.1935483870967742,0.0711743772241993,0.06818181818181818
asyco_divmix,imbalanced,pretrained,adam,0.5,1,0.49909153713282794,0.1810596243286741,0.14013802648407866,0.8147436447827883,747,0.14964994165694281,0.323220536756126,3428,6723,0.5098914175219396,0.2975206611570248,0.423728813559322,0.125,0.06578947368421052,0.16304347826086957,0.11826086956521739,0.07407407407407407
asyco_divmix,imbalanced,pretrained,adam,0.5,2,0.48084746936250805,0.15247932179188664,0.12924429417785022,0.8120600171980469,747,0.12965186074429771,0.22418967587034813,3332,6723,0.4956120779413952,0.2247191011235955,0.35384615384615387,0.09523809523809523,0.053763440860215055,0.15841584158415842,0.11498257839721254,0.06639004149377593
asyco_divmix,imbalanced,pretrained,adam,0.5,3,0.48079803326946824,0.1978569072125431,0.156063892365158,0.8234651148356725,747,0.1406064209274673,0.3231272294887039,3364,6723,0.5003718578015767,0.273972602739726,0.42696629213483145,0.1651376146788991,0.0851063829787234,0.25870646766169153,0.1245674740484429,0.05054151624548736
asyco_divmix,imbalanced,pretrained,adam,0.5,4,0.51715491104109,0.22639912609478596,0.24887970872786092,0.812177100683128,747,0.2023416391474032,0.2842990093065146,3331,6723,0.49546333482076454,0.24358974358974358,0.43243243243243246,0.2222222222222222,0.06535947712418301,0.3018867924528302,0.24104234527687296,0.0782608695652174
asyco_divmix,imbalanced,pretrained,adam,0.5,5,0.5072896434601085,0.1753757114364682,0.14013873267003327,0.8301458062595977,747,0.16201780415430267,0.3228486646884273,3370,6723,0.5012643165253607,0.2684563758389262,0.3709677419354839,0.17543859649122806,0.07207207207207207,0.13471502590673576,0.11826086956521739,0.08771929824561403
asyco_divmix,imbalanced,pretrained,adam,0.5,6,0.4905555505941455,0.1944390353051422,0.16912575880577968,0.8087281283513053,747,0.1617386162034299,0.28622117090479005,3382,6723,0.5030492339729288,0.2857142857142857,0.4857142857142857,0.06896551724137931,0.05442176870748299,0.2403846153846154,0.15358361774744028,0.07228915662650602
asyco_divmix,imbalanced,pretrained,adam,0.5,7,0.58398589464226,0.21687913825042124,0.1853435520732859,0.846113468233031,747,0.16540442290215088,0.30990608906392003,3301,6723,0.4910010412018444,0.2702702702702703,0.43548387096774194,0.22857142857142856,0.08955223880597014,0.24870466321243523,0.1564625850340136,0.0891089108910891
asyco_divmix,imbalanced,pretrained,adam,0.5,8,0.5604173604715496,0.21688075819673888,0.11788541299819888,0.8615050086056307,747,0.11887694145758662,0.2897252090800478,3348,6723,0.4979919678714859,0.2677165354330709,0.5526315789473685,0.26666666666666666,0.0782122905027933,0.22598870056497175,0.0539568345323741,0.072992700729927
asyco_divmix,imbalanced,pretrained,adam,0.5,9,0.5110117924005606,0.19602727922186355,0.12191214889579369,0.8100076070223388,747,0.14495357891584307,0.31236897274633124,3339,6723,0.4966532797858099,0.32558139534883723,0.42201834862385323,0.27472527472527475,0.06060606060606061,0.13793103448275862,0.07473309608540925,0.07659574468085106
baseline,imbalanced,pretrained,adam,0.0,0,0.7506383396562776,0.5738469826054207,0.7017387735116517,0.9375303641494698,747,,,0,6723,0.0,0.5151515151515151,0.6904761904761905,0.5443037974683544,0.32,0.4296875,0.7673098751418842,0.75
baseline,imbalanced,pretrained,adam,0.0,1,0.7206808926842603,0.5215434737382363,0.6800826458514508,0.946487492503243,747,,,0,6723,0.0,0.4262295081967213,0.6363636363636364,0.5283018867924528,0.35294117647058826,0.38095238095238093,0.7545871559633027,0.5714285714285714
baseline,imbalanced,pretrained,adam,0.0,2,0.7599368939922787,0.6098855296549343,0.7107859916670247,0.9553988167897289,747,,,0,6723,0.0,0.4927536231884058,0.6341463414634146,0.5714285714285714,0.5,0.40458015267175573,0.7774011299435029,0.8888888888888888
baseline,imbalanced,pretrained,adam,0.0,3,0.7241456138242957,0.5513460110943412,0.7148668635156978,0.9363493267376478,747,,,0,6723,0.0,0.4838709677419355,0.7160493827160493,0.6193548387096774,0.27586206896551724,0.4126984126984127,0.7801578354002254,0.5714285714285714
baseline,imbalanced,pretrained,adam,0.0,4,0.7072317232418665,0.5502474106000016,0.70019848576453,0.9356479822322437,747,,,0,6723,0.0,0.4411764705882353,0.684931506849315,0.5357142857142857,0.25806451612903225,0.4098360655737705,0.7720090293453724,0.75
baseline,imbalanced,pretrained,adam,0.0,5,0.7850498746193324,0.5877188491810182,0.7012483861968499,0.9513610554643941,747,,,0,6723,0.0,0.5797101449275363,0.6021505376344086,0.6103896103896104,0.5217391304347826,0.368,0.765375854214123,0.6666666666666666
baseline,imbalanced,pretrained,adam,0.0,6,0.7246710905362412,0.5249089441396644,0.6872110531217365,0.9425580916697583,747,,,0,6723,0.0,0.48,0.611764705882353,0.5911949685534591,0.32,0.34024896265560167,0.7597254004576659,0.5714285714285714
baseline,imbalanced,pretrained,adam,0.0,7,0.7745905426654535,0.6029985202706053,0.706065483477165,0.9418213310531603,747,,,0,6723,0.0,0.5675675675675675,0.6105263157894737,0.5862068965517241,0.5714285714285714,0.3482142857142857,0.7751412429378531,0.7619047619047619
baseline,imbalanced,pretrained,adam,0.0,8,0.7608015913508895,0.5373890678145273,0.6650956996836969,0.9516042239238354,747,,,0,6723,0.0,0.43478260869565216,0.6444444444444445,0.5517241379310345,0.3225806451612903,0.41767068273092367,0.7238542890716804,0.6666666666666666
baseline,imbalanced,pretrained,adam,0.0,9,0.7865663976632767,0.6175474903019997,0.7200972058996494,0.9521280459267192,747,,,0,6723,0.0,0.5405405405405406,0.7297297297297297,0.6257668711656442,0.42857142857142855,0.4016393442622951,0.7784026996625422,0.8181818181818182
baseline,imbalanced,pretrained,adam,0.1,0,0.6092600396569237,0.2306412737312835,0.0929879677031003,0.8758367841171586,747,0.125,0.6507009345794392,856,6723,0.12732411125985424,0.2900763358778626,0.3816793893129771,0.3780487804878049,0.1935483870967742,0.2011173184357542,0.014678899082568808,0.1553398058252427
baseline,imbalanced,pretrained,adam,0.1,1,0.5703932114260792,0.24038216068974802,0.1157337354730532,0.8725016349811913,747,0.1255868544600939,0.7018779342723005,852,6723,0.12672913877733155,0.3170731707317073,0.4142857142857143,0.3470319634703196,0.16666666666666666,0.2369146005509642,0.0433996383363472,0.15730337078651685
baseline,imbalanced,pretrained,adam,0.1,2,0.6427570861570453,0.2932830723589329,0.12139038047706571,0.8938029271192517,747,0.11418685121107267,0.7393310265282583,867,6723,0.12896028558679162,0.3655913978494624,0.6021505376344086,0.43621399176954734,0.19607843137254902,0.1919191919191919,0.029143897996357013,0.2318840579710145
baseline,imbalanced,pretrained,adam,0.1,3,0.6050214358117899,0.26812532780770343,0.13250534016787727,0.8755679389766533,747,0.13105076741440377,0.7260920897284534,847,6723,0.12598542317417818,0.367816091954023,0.48,0.45226130653266333,0.136986301369863,0.22613065326633167,0.04701627486437613,0.16666666666666666
baseline,imbalanced,pretrained,adam,0.1,4,0.5761199681471172,0.24707952723418694,0.12993093395660413,0.8768918417184349,747,0.12682926829268293,0.7048780487804878,820,6723,0.12196935891715008,0.3055555555555556,0.46296296296296297,0.3786008230452675,0.14925373134328357,0.22028985507246376,0.05755395683453238,0.1553398058252427
baseline,imbalanced,pretrained,adam,0.1,5,0.621098384225622,0.2634842212176394,0.09863491916482689,0.8752445452164277,747,0.11163895486935867,0.7078384798099763,842,6723,0.12524170757102485,0.32075471698113206,0.5384615384615384,0.3893805309734513,0.12987012987012986,0.20855614973262032,0.007366482504604052,0.25
baseline,imbalanced,pretrained,adam,0.1,6,0.6133729254119863,0.25609403945556136,0.09723004412407804,0.8738915556686454,747,0.10550458715596331,0.7064220183486238,872,6723,0.12970400118994496,0.36036036036036034,0.4489795918367347,0.4147465437788018,0.14705882352941177,0.19791666666666666,0.007380073800738007,0.21621621621621623
baseline,imbalanced,pretrained,adam,0.1,7,0.5731527562715415,0.24140824442988418,0.1098723631032413,0.8584170429849648,747,0.12727272727272726,0.6443181818181818,880,6723,0.13089394615499034,0.2857142857142857,0.39416058394160586,0.42786069651741293,0.1509433962264151,0.20485175202156333,0.029143897996357013,0.19718309859154928
baseline,imbalanced,pretrained,adam,0.1,8,0.6698878857937655,0.26548207197128326,0.11103800411434978,0.8949617568696736,747,0.10698198198198199,0.6925675675675675,888,6723,0.13208389112003568,0.3,0.4576271186440678,0.3700787401574803,0.14634146341463414,0.26461538461538464,0.025594149908592323,0.29411764705882354
baseline,imbalanced,pretrained,adam,0.1,9,0.6133022038166592,0.24657270661166858,0.1018569553253392,0.8626180593200162,747,0.12018669778296383,0.6569428238039673,857,6723,0.1274728543804849,0.34545454545454546,0.45901639344262296,0.35602094240837695,0.10638297872340426,0.2033898305084746,0.02197802197802198,0.23376623376623376
baseline,imbalanced,pretrained,adam,0.2,0,0.6316717313386319,0.2451324435985419,0.08639752304696117,0.8758634308212788,747,0.12347451543431442,0.6525484565685571,1393,6723,0.20719916703852448,0.35789473684210527,0.43333333333333335,0.3791469194312796,0.16,0.19607843137254902,0.0,0.18947368421052632
baseline,imbalanced,pretrained,adam,0.2,1,0.5211552261517846,0.2040414060674582,0.08225032869781809,0.8426976818518133,747,0.12158273381294964,0.658273381294964,1390,6723,0.20675293767663244,0.26785714285714285,0.4,0.2857142857142857,0.0821917808219178,0.2236024844720497,0.011029411764705883,0.15789473684210525
baseline,imbalanced,pretrained,adam,0.2,2,0.6117052978103515,0.22834686994906803,0.08917708129794118,0.8655503596026374,747,0.11311239193083573,0.6743515850144092,1388,6723,0.2064554514353711,0.3076923076923077,0.4122137404580153,0.3225806451612903,0.15384615384615385,0.23197492163009403,0.011029411764705883,0.1590909090909091
baseline,imbalanced,pretrained,adam,0.2,3,0.5849851924058098,0.25442515924337306,0.12026114615381578,0.8708861631579808,747,0.11808118081180811,0.6708487084870849,1355,6723,0.201546928454559,0.37894736842105264,0.453781512605042,0.45933014354066987,0.125,0.21348314606741572,0.03278688524590164,0.11764705882352941
baseline,imbalanced,pretrained,adam,0.2,4,0.6308829935033499,0.24459519368067942,0.09377501697582356,0.8618353699175944,747,0.12164179104477611,0.6895522388059702,1340,6723,0.19931578164509892,0.3063063063063063,0.45,0.3318777292576419,0.17142857142857143,0.20408163265306123,0.014705882352941176,0.23376623376623376
baseline,imbalanced,pretrained,adam,0.2,5,0.6533987415973598,0.2682839756392182,0.11508117100355644,0.8788114141480442,747,0.12472487160674982,0.6911225238444607,1363,6723,0.20273687341960434,0.37777777777777777,0.4444444444444444,0.3786008230452675,0.18461538461538463,0.18591549295774648,0.03636363636363636,0.2702702702702703
baseline,imbalanced,pretrained,adam,0.2,6,0.5810635601793911,0.22326928433493903,0.09328719994933887,0.834856957590891,747,0.11007862759113653,0.6397426733380986,1399,6723,0.2080916257623085,0.38461538461538464,0.3269230769230769,0.3373493975903614,0.1348314606741573,0.21498371335504887,0.01834862385321101,0.14583333333333334
baseline,imbalanced,pretrained,adam,0.2,7,0.5864894725484906,0.22403555609055664,0.08612675217153104,0.8580338814033475,747,0.11245551601423487,0.6277580071174377,1405,6723,0.20898408448609251,0.3106796116504854,0.38848920863309355,0.391304347826087,0.11904761904761904,0.1848184818481848,0.0036968576709796672,0.1702127659574468
baseline,imbalanced,pretrained,adam,0.2,8,0.6263572936554931,0.24107271448866707,0.09065318080763554,0.8733435544333096,747,0.09626436781609195,0.6954022988505747,1392,6723,0.2070504239178938,0.30612244897959184,0.3835616438356164,0.36,0.1643835616438356,0.23417721518987342,0.007380073800738007,0.2318840579710145
baseline,imbalanced,pretrained,adam,0.2,9,0.5961922303189547,0.23901673843896468,0.0960463582820306,0.8641736931445635,747,0.11911764705882352,0.6257352941176471,1360,6723,0.20229064405771233,0.3148148148148148,0.42748091603053434,0.35964912280701755,0.09876543209876543,0.22085889570552147,0.014705882352941176,0.23684210526315788
